stc_id,entity_type,entity_text,entity_length,token_count,start_pos,end_pos
PKS_001.001.042.012,TITLE,Khảo cổ học,11,3,8,10
PKS_001.001.042.012,LOC,Hòa Bình,8,2,27,28
PKS_001.001.042.012,LOC,Bắc Sơn,7,2,30,31
PKS_001.001.042.013,LOC,Tiền sử Việt Nam,16,4,3,6
PKS_001.001.042.013,LOC,Đông Nam Á,10,3,8,10
PKS_001.001.042.014,LOC,Đông Nam Á,10,3,0,2
PKS_001.001.042.014,TME,Tiền sử,7,2,4,5
PKS_001.001.043.002,LOC,Việt Nam,8,2,0,1
PKS_001.001.043.002,LOC,Sơn Vi,6,2,8,9
PKS_001.001.043.002,LOC,Việt Nam,8,2,11,12
PKS_001.001.043.002,LOC,Ban Kao,7,2,14,15
PKS_001.001.043.002,LOC,Thái Lan,8,2,17,18
PKS_001.001.043.002,LOC,Niah,4,1,20,20
PKS_001.001.043.002,LOC,Kalimantan,10,1,22,22
PKS_001.001.043.002,LOC,Hòa Bình,10,2,34,35
PKS_001.001.043.002,LOC,Bắc Sơn,8,2,37,38
PKS_001.001.043.003,TME,thời kỳ,9,2,23,24
PKS_001.001.043.004,LOC,Tây,3,1,16,16
PKS_001.001.043.006,LOC,Thanh Hóa,10,2,10,11
PKS_001.001.043.006,LOC,Nghệ An,8,2,20,21
PKS_001.001.043.006,LOC,Hà Tịnh,9,2,23,24
PKS_001.001.043.006,LOC,Đồng Bắc,10,2,31,32
PKS_001.001.043.006,LOC,Việt Nam,8,2,34,35
PKS_001.001.043.007,TME,gần đây,8,2,2,3
PKS_001.001.043.007,LOC,Đa Bút,6,2,49,50
PKS_001.001.043.007,LOC,Ngựa,4,1,54,54
PKS_001.001.043.007,LOC,Gò Trũng,8,2,56,57
PKS_001.001.043.007,LOC,Thanh Hóa,9,2,59,60
PKS_001.001.043.008,LOC,Đa Bút,6,2,0,1
PKS_001.001.043.008,LOC,Mã,3,1,14,14
PKS_001.001.043.008,NUM,1,1,1,17,17
PKS_001.001.043.008,NUM,40,2,1,25,25
PKS_001.001.043.008,LOC,Đa Bút,6,2,29,30
PKS_001.001.043.008,LOC,Vĩnh Tân,8,2,33,34
PKS_001.001.043.008,LOC,Vĩnh Lộc,8,2,37,38
PKS_001.001.043.008,LOC,Thanh Hóa,9,2,40,41
PKS_001.001.043.009,NUM,50 m,4,2,9,10
PKS_001.001.043.009,NUM,32 m,4,2,13,14
PKS_001.001.043.009,NUM,5 m,3,2,19,20
PKS_001.001.043.010,LOC,đồi vỏ hến,11,3,1,3
PKS_001.001.044.001,LOC,Bắc Sơn,7,2,8,9
PKS_001.001.044.002,LOC,Đa Bút,6,2,11,12
PKS_001.001.044.004,LOC,Đa Bút,6,2,6,7
PKS_001.001.044.005,LOC,Bắc Sơn,7,2,10,11
PKS_001.001.044.006,LOC,Đa Bút,6,2,3,4
PKS_001.001.044.009,LOC,Đa Bút,6,2,4,5
PKS_001.001.044.010,LOC,Đa Bút,6,2,17,18
PKS_001.001.044.011,PER,Người Đa Bút,12,3,11,13
PKS_001.001.044.012,LOC,Đa Bút,6,2,7,8
PKS_001.001.044.014,NUM,15,2,1,30,30
PKS_001.001.044.014,NUM,30,2,1,32,32
PKS_001.001.044.014,NUM,30,2,1,39,39
PKS_001.001.044.014,NUM,40,2,1,41,41
PKS_001.001.044.015,LOC,Đồ gốm Đa Bút,13,4,0,3
PKS_001.001.044.017,LOC,Đa Bút,6,2,6,7
PKS_001.001.044.022,LOC,Đa Bút,6,2,2,3
PKS_001.001.044.022,LOC,Bắc Sơn,7,2,11,12
PKS_001.001.044.022,LOC,Đa Bút,6,2,18,19
PKS_001.001.044.022,TME,thời Tiền sử Việt Nam,21,5,25,29
PKS_001.001.045.001,LOC,Việt Nam,8,2,4,5
PKS_001.001.045.001,LOC,Thanh Hóa,9,2,28,29
PKS_001.001.045.002,PER,Đa Bút,6,2,12,13
PKS_001.001.045.005,LOC,Đa Bút,6,2,6,7
PKS_001.001.045.006,LOC,Đa Bút,6,2,18,19
PKS_001.001.045.007,LOC,Đa Bút,6,2,9,10
PKS_001.001.045.008,LOC,Đa Bút,6,2,18,19
PKS_001.001.045.009,PER,Người Đa Bút,12,3,2,4
PKS_001.001.045.011,PER,Người Đa Bút,12,3,3,5
PKS_001.001.045.011,LOC,Quỳnh Văn,9,2,12,13
PKS_001.001.045.013,LOC,Quỳnh Văn,9,2,7,8
PKS_001.001.045.013,LOC,Đa Bút,6,2,10,11
PKS_001.001.045.014,LOC,Đa Bút,6,2,4,5
PKS_001.001.045.017,PER,Người,5,1,0,0
PKS_001.001.045.017,LOC,Bắc Sơn,7,2,41,42
PKS_001.001.045.018,LOC,Đa Bút,6,2,0,1
PKS_001.001.045.018,NUM,4,1,1,9,9
PKS_001.001.045.018,NUM,6.095,5,1,11,11
PKS_001.001.045.018,NUM,60,2,1,13,13
PKS_001.001.046.001,LOC,Đa Bút,6,2,11,12
PKS_001.001.046.001,LOC,Cổ Ngựa,7,2,18,19
PKS_001.001.046.001,LOC,Bọc,3,1,25,25
PKS_001.001.046.001,LOC,Hà Lĩnh,7,2,28,29
PKS_001.001.046.001,LOC,Hà Trung,8,2,32,33
PKS_001.001.046.001,LOC,Thanh Hóa,9,2,35,36
PKS_001.001.046.002,LOC,Cồn Cổ Ngựa,11,3,0,2
PKS_001.001.046.002,LOC,Đa Bút,6,2,6,7
PKS_001.001.046.002,NUM,6 km,4,2,9,10
PKS_001.001.046.002,LOC,sông Mã,7,2,20,21
PKS_001.001.046.002,NUM,30 km,5,2,29,30
PKS_001.001.046.003,LOC,Cồn Cổ Ngựa,11,3,0,2
PKS_001.001.046.003,NUM,8 km²,5,2,14,15
PKS_001.001.046.004,LOC,Cổ Ngựa,7,2,11,12
PKS_001.001.046.005,LOC,Cổ Ngựa,7,2,2,3
PKS_001.001.046.005,LOC,Đa Bút,6,2,9,10
PKS_001.001.046.007,LOC,Cổ Ngựa,7,2,19,20
PKS_001.001.046.008,LOC,Cổ Ngựa,7,2,8,9
PKS_001.001.046.009,LOC,Bắc Sơn,7,2,14,15
PKS_001.001.046.009,LOC,Đa Bút,6,2,27,28
PKS_001.001.046.010,LOC,Cổ Ngựa,7,2,4,5
PKS_001.001.046.010,NUM,7,1,1,27,27
PKS_001.001.046.010,NUM,8,1,1,29,29
PKS_001.001.046.010,NUM,3,1,1,33,33
PKS_001.001.046.010,NUM,4,1,1,35,35
PKS_001.001.046.013,LOC,cồn Cổ Ngựa,11,3,22,24
PKS_001.001.046.014,LOC,Cổ Ngựa,7,2,10,11
PKS_001.001.047.003,LOC,Ngựa,4,1,6,6
PKS_001.001.047.005,LOC,cổ Ngựa,7,2,1,2
PKS_001.001.047.005,LOC,Đa Bút,6,2,4,5
PKS_001.001.047.007,NUM,101,3,1,7,7
PKS_001.001.047.010,NUM,50,2,1,4,4
PKS_001.001.047.010,NUM,7,1,1,10,10
PKS_001.001.047.010,NUM,5,1,1,13,13
PKS_001.001.047.012,LOC,cổ Ngựa,7,2,4,5
PKS_001.001.047.013,LOC,Ngựa,4,1,24,24
PKS_001.001.047.016,LOC,Cổ Ngựa,7,2,6,7
PKS_001.001.047.017,LOC,Ngựa,4,1,6,6
PKS_001.001.048.001,LOC,Đa Bút,6,2,6,7
PKS_001.001.048.002,LOC,Đa Bút,6,2,1,2
PKS_001.001.048.002,NUM,40,2,1,4,4
PKS_001.001.048.002,LOC,Gò Trũng,8,2,19,20
PKS_001.001.048.003,NUM,1 km,4,2,6,7
PKS_001.001.048.003,LOC,Giữa,4,1,13,13
PKS_001.001.048.003,LOC,Phủ Lộc,7,2,16,17
PKS_001.001.048.003,LOC,Hậu Lộc,7,2,20,21
PKS_001.001.048.003,LOC,Thanh Hóa,9,2,23,24
PKS_001.001.048.005,NUM,số lượng,8,2,5,6
PKS_001.001.048.006,LOC,Gò Trũng,8,2,3,4
PKS_001.001.048.007,NUM,4.750 ± 50,10,3,3,5
PKS_001.001.048.007,TME,BP năm,6,2,6,7
PKS_001.001.048.008,LOC,Gò Trũng,8,2,1,2
PKS_001.001.048.010,PER,Người nguyên thủy,17,3,0,2
PKS_001.001.048.010,LOC,Gò Trũng,8,2,4,5
PKS_001.001.048.012,LOC,Gò Trũng,8,2,2,3
PKS_001.001.048.015,LOC,Gò Trũng,8,2,8,9
PKS_001.001.048.015,NUM,"74,31%",6,1,11,11
PKS_001.001.048.017,LOC,Đa Bút,6,2,20,21
PKS_001.001.048.018,LOC,Gò Trũng,8,2,11,12
PKS_001.001.048.019,LOC,Gò Trũng,8,2,6,7
PKS_001.001.048.019,LOC,Đa Bút,6,2,13,14
PKS_001.001.048.020,LOC,Gò Trũng,8,2,6,7
PKS_001.001.049.001,LOC,Gò Trũng,8,2,4,5
PKS_001.001.049.002,LOC,Gò Trũng,8,2,3,4
PKS_001.001.049.003,LOC,Đa Bút,6,2,3,4
PKS_001.001.049.003,LOC,Ngựa,4,1,8,8
PKS_001.001.049.003,LOC,Gò Trũng,8,2,10,11
PKS_001.001.049.003,LOC,Thanh Hóa,9,2,40,41
PKS_001.001.049.006,LOC,Đa Bút,6,2,2,3
PKS_001.001.049.007,LOC,Bắc Sơn,7,2,46,47
PKS_001.001.049.008,LOC,Dác Sơn,7,2,19,20
PKS_001.001.049.008,LOC,Đa Bút,6,2,22,23
PKS_001.001.049.008,LOC,Quỳnh Văn,9,2,42,43
PKS_001.001.049.009,NUM,ngàn,4,1,3,3
PKS_001.001.049.009,LOC,Hòa Bình,8,2,13,14
PKS_001.001.049.010,LOC,Hòa Bình,8,2,21,22
PKS_001.001.049.010,LOC,Thanh Hóa,9,2,24,25
PKS_001.001.049.010,LOC,Bắc Sơn,7,2,46,47
PKS_001.001.049.011,LOC,Đa Bút,6,2,30,31
PKS_001.001.049.011,LOC,Quỳnh Văn,9,2,36,37
PKS_001.001.049.011,LOC,huyện Quỳnh Lưu,15,3,39,41
PKS_001.001.049.011,LOC,Nghệ An,7,2,43,44
PKS_001.001.050.001,LOC,Quỳnh Văn,9,2,1,2
PKS_001.001.050.001,NUM,6,1,1,10,10
PKS_001.001.050.002,TME,5.000 năm,9,2,5,6
PKS_001.001.050.010,LOC,Hòa Bình,8,2,16,17
PKS_001.001.050.010,LOC,Bắc Sơn,7,2,28,29
PKS_001.001.050.011,LOC,Quỳnh Văn,9,2,2,3
PKS_001.001.050.011,NUM,5.000,5,1,9,9
PKS_001.001.050.012,LOC,Quỳnh Văn,9,2,5,6
PKS_001.001.050.015,LOC,Quỳnh Văn,9,2,6,7
PKS_001.001.050.015,LOC,Hòa Bình,8,2,17,18
PKS_001.001.050.016,LOC,Quỳnh Văn,9,2,0,1
PKS_001.001.050.019,LOC,Bắc Sơn,7,2,20,21
PKS_001.001.051.001,LOC,Quỳnh Văn,9,2,7,8
PKS_001.001.051.004,NUM,ba,2,1,5,5
PKS_001.001.051.004,LOC,Quỳnh Văn,9,2,14,15
PKS_001.001.051.006,PER,Điệp,4,1,0,0
PKS_001.001.051.006,LOC,Quỳnh Văn,9,2,12,13
PKS_001.001.051.008,LOC,Quỳnh Văn,9,2,1,2
PKS_001.001.051.009,LOC,Quỳnh Văn,9,2,5,6
PKS_001.001.051.010,LOC,Quỳnh Văn,9,2,1,2
PKS_001.001.051.012,PER,Người Quỳnh Văn,15,3,0,2
PKS_001.001.051.013,NUM,30,2,1,4,4
PKS_001.001.051.014,LOC,Quỳnh Văn,9,2,19,20
PKS_001.001.051.014,NUM,2,1,1,23,23
PKS_001.001.051.015,NUM,1,1,1,4,4
PKS_001.001.051.016,NUM,1,1,1,5,5
PKS_001.001.051.016,NUM,2,1,1,8,8
PKS_001.001.051.018,LOC,Quỳnh Văn,9,2,23,24
PKS_001.001.051.018,LOC,Hòa Bình,8,2,27,28
PKS_001.001.051.019,LOC,Quỳnh Văn,9,2,3,4
PKS_001.001.051.020,LOC,Quỳnh Văn,9,2,5,6
PKS_001.001.051.020,TME,thời đại đá mới,15,4,11,14
PKS_001.001.051.020,LOC,Hòa Bình,8,2,27,28
PKS_001.001.051.021,LOC,Bắc Sơn,7,2,3,4
PKS_001.001.052.003,LOC,Bắc Sơn,7,2,15,16
PKS_001.001.052.003,LOC,Quỳnh Văn,9,2,18,19
PKS_001.001.052.003,LOC,Đông Bắc,8,2,30,31
PKS_001.001.052.003,LOC,Bắc Sơn,7,2,70,71
PKS_001.001.052.004,LOC,BIÊN ĐÔNG BẮC,13,3,5,7
PKS_001.001.052.005,LOC,Bắc Sơn,7,2,4,5
PKS_001.001.052.005,LOC,Lạng Sơn,8,2,10,11
PKS_001.001.052.005,LOC,Cao Bằng,8,2,13,14
PKS_001.001.052.005,LOC,Thái Nguyên,11,2,16,17
PKS_001.001.052.005,LOC,Bắc Giang,9,2,19,20
PKS_001.001.052.005,LOC,Đồng bằng Bắc Bộ,16,4,29,32
PKS_001.001.052.005,LOC,Thanh - Nghệ,12,3,40,42
PKS_001.001.052.005,LOC,Đa Bút,6,2,44,45
PKS_001.001.052.005,LOC,Quỳnh Văn,9,2,47,48
PKS_001.001.052.005,LOC,Đông Bắc,8,2,55,56
PKS_001.001.052.005,LOC,Hải Phòng,9,2,61,62
PKS_001.001.052.005,LOC,Quảng Ninh,10,2,64,65
PKS_001.001.052.005,LOC,Bái Tử Long,11,3,74,76
PKS_001.001.052.005,LOC,Hạ Long,7,2,78,79
PKS_001.001.052.006,LOC,Soi Nhụ,7,2,13,14
PKS_001.001.052.006,LOC,Hà Lùng,7,2,17,18
PKS_001.001.052.006,LOC,Eo Búa,6,2,21,22
PKS_001.001.052.006,LOC,Nguồn Đặng,10,2,25,26
PKS_001.001.052.006,LOC,Ma,2,1,29,29
PKS_001.001.052.006,LOC,Giữa,4,1,32,32
PKS_001.001.052.007,NUM,27,2,1,6,6
PKS_001.001.052.007,LOC,Hạ Long,7,2,36,37
PKS_001.001.052.008,LOC,Soi Nhụ,7,2,4,5
PKS_001.001.052.009,LOC,Hang Soi Nhụ,12,3,0,2
PKS_001.001.052.009,LOC,Soi Nhụ,7,2,15,16
PKS_001.001.052.009,LOC,Soi Nhũ,7,2,24,25
PKS_001.001.052.009,LOC,Hạ Long,7,2,31,32
PKS_001.001.052.009,LOC,Cái Rồng,8,2,36,37
PKS_001.001.052.009,LOC,Vân Đồn,7,2,40,41
PKS_001.001.052.010,NUM,ba,2,1,5,5
PKS_001.001.052.011,NUM,100m,4,1,4,4
PKS_001.001.053.001,LOC,Bắc Sơn,7,2,10,11
PKS_001.001.053.004,PER,Soi Nhụ,7,2,12,13
PKS_001.001.053.007,LOC,Soi Nhụ,7,2,7,8
PKS_001.001.053.007,LOC,Hòa Bình,8,2,12,13
PKS_001.001.053.007,LOC,Bắc Sơn,7,2,15,16
PKS_001.001.053.008,LOC,Đông Bắc,8,2,15,16
PKS_001.001.053.008,LOC,Soi Nhụ,7,2,22,23
PKS_001.001.053.009,LOC,Soi Nhụ,7,2,7,8
PKS_001.001.053.009,NUM,14.125,6,1,13,13
PKS_001.001.053.009,NUM,80,2,1,15,15
PKS_001.001.053.009,NUM,14.300,6,1,17,17
PKS_001.001.053.009,NUM,401,3,1,19,19
PKS_001.001.053.010,LOC,Niên đại Soi Nhụ,16,4,0,3
PKS_001.001.053.010,LOC,Văn hóa Hòa Bình,16,4,12,15
PKS_001.001.053.010,LOC,Bắc Sơn,7,2,17,18
PKS_001.001.053.011,TME,Toàn Tân,8,2,11,12
PKS_001.001.053.011,NUM,7.000 năm,9,2,18,19
PKS_001.001.053.011,LOC,Soi Nhụ,7,2,25,26
PKS_001.001.053.011,LOC,Vịnh Hạ Long,12,3,49,51
PKS_001.001.053.011,LOC,Bái Từ Long,11,3,53,55
PKS_001.001.053.012,LOC,Bắc,3,1,29,29
PKS_001.001.053.012,TME,Hậu kỳ đá mới,13,4,41,44
PKS_001.001.053.013,LOC,Hạ Long,7,2,2,3
PKS_001.001.053.014,LOC,Thoi Giếng,10,2,4,5
PKS_001.001.053.014,LOC,huyện Móng Cái,14,3,7,9
PKS_001.001.053.014,LOC,Đông Bắc Quảng Ninh,19,4,18,21
PKS_001.001.053.014,NUM,5.000,5,1,30,30
PKS_001.001.053.014,NUM,4.000,5,1,32,32
PKS_001.001.054.001,LOC,Di chỉ Ngọc Vừng,16,4,0,3
PKS_001.001.054.001,NUM,3.500,5,1,23,23
PKS_001.001.054.001,NUM,3.000,5,1,25,25
PKS_001.001.054.002,LOC,Thoi Giếng,10,2,0,1
PKS_001.001.054.002,LOC,Trung,5,1,10,10
PKS_001.001.054.002,LOC,Vạn Ninh,8,2,13,14
PKS_001.001.054.002,LOC,Móng Cái,8,2,17,18
PKS_001.001.054.007,LOC,Thoi Giếng,10,2,15,16
PKS_001.001.054.007,NUM,68,2,1,22,22
PKS_001.001.054.007,NUM,36,2,1,25,25
PKS_001.001.054.007,NUM,6,1,1,28,28
PKS_001.001.054.007,NUM,600,3,1,30,30
PKS_001.001.054.007,NUM,400,3,1,35,35
PKS_001.001.054.008,LOC,Thoi Giếng,10,2,3,4
PKS_001.001.054.010,LOC,Thoi Giếng,10,2,8,9
PKS_001.001.054.012,LOC,Thoi Giếng,10,2,12,13
PKS_001.001.054.014,LOC,Thoi Giếng,10,2,1,2
PKS_001.001.054.016,LOC,Thoi Giếng,10,2,13,14
PKS_001.001.055.001,LOC,Ngọc Vừng,9,2,3,4
PKS_001.001.055.002,LOC,Ngọc Vừng,9,2,0,1
PKS_001.001.055.002,LOC,Danh Do La,10,3,13,15
PKS_001.001.055.002,LOC,Ngọc Vừng,9,2,18,19
PKS_001.001.055.002,LOC,Vân Đồn,7,2,22,23
PKS_001.001.055.002,LOC,Quảng Ninh,10,2,25,26
PKS_001.001.055.003,LOC,Bắc,3,1,1,1
PKS_001.001.055.003,LOC,Nam,3,1,3,3
PKS_001.001.055.003,NUM,6 km,4,2,6,7
PKS_001.001.055.003,LOC,Đông,4,1,10,10
PKS_001.001.055.003,LOC,Tây,3,1,12,12
PKS_001.001.055.003,NUM,4 km,4,2,14,15
PKS_001.001.055.004,NUM,24,2,1,5,5
PKS_001.001.055.005,NUM,2/3,3,1,5,5
PKS_001.001.055.008,LOC,Ngọc Vừng,9,2,1,2
PKS_001.001.055.008,NUM,514,3,1,19,19
PKS_001.001.055.008,NUM,150 m2,6,2,27,28
PKS_001.001.055.011,LOC,Ngọc Vừng,9,2,7,8
PKS_001.001.055.012,LOC,Ngọc Vừng,9,2,10,11
PKS_001.001.055.013,NUM,hai,3,1,4,4
PKS_001.001.055.014,LOC,Ngọc Vừng,9,2,12,13
PKS_001.001.055.017,LOC,Ngọc Vừng,9,2,3,4
PKS_001.001.055.021,LOC,Ngọc Vừng,9,2,6,7
PKS_001.001.056.001,LOC,Ngọc Vừng,9,2,1,2
PKS_001.001.056.001,LOC,Hạ Long,7,2,4,5
PKS_001.001.056.002,LOC,Văn hóa Hạ Long,15,4,7,10
PKS_001.001.056.003,LOC,Ngọc Vừng,9,2,6,7
PKS_001.001.056.004,LOC,Hòa Bình,8,2,3,4
PKS_001.001.056.004,LOC,Bắc Sơn,7,2,6,7
PKS_001.001.056.004,LOC,Hạ Long,7,2,9,10
PKS_001.001.056.005,LOC,Hòa Bình,8,2,22,23
PKS_001.001.056.005,LOC,Bắc Sơn,7,2,32,33
PKS_001.001.056.006,LOC,Hạ Long,7,2,44,45
PKS_001.001.056.009,LOC,Hòa Bình,8,2,10,11
PKS_001.001.056.009,LOC,Hạ Long,7,2,43,44
PKS_001.001.056.010,LOC,Gốm Hạ Long,11,3,0,2
PKS_001.001.056.011,LOC,Hạ Long,7,2,18,19
PKS_001.001.056.012,LOC,Văn hóa Hạ Long,15,4,4,7
PKS_001.001.056.013,LOC,Đông Nam Á,10,3,31,33
PKS_001.001.056.013,LOC,Đông Á,6,2,35,36
PKS_001.001.057.002,LOC,Hạ Long,7,2,6,7
PKS_001.001.057.002,LOC,Quỳnh Lưu,9,2,13,14
PKS_001.001.057.002,LOC,Nghệ An,7,2,17,18
PKS_001.001.057.006,LOC,cồn sò điệp,11,3,15,17
PKS_001.001.057.007,NUM,nghìn,5,1,6,6
PKS_001.001.057.007,LOC,Quỳnh Lưu,9,2,17,18
PKS_001.001.057.007,LOC,nam,3,1,48,48
PKS_001.001.057.007,LOC,Thạch Lạc,9,2,60,61
PKS_001.001.057.007,LOC,Hà Tĩnh,7,2,63,64
PKS_001.001.057.008,LOC,Thạch Lạc,9,2,2,3
PKS_001.001.057.008,LOC,Thạch Lạc,9,2,6,7
PKS_001.001.057.008,LOC,Thạch Hà,8,2,10,11
PKS_001.001.057.008,LOC,Hà Tĩnh,7,2,13,14
PKS_001.001.057.008,LOC,Quỳnh Lưu,9,2,17,18
PKS_001.001.057.008,LOC,Quỳnh Lưu,9,2,20,21
PKS_001.001.057.008,NUM,100,3,1,23,23
PKS_001.001.057.008,NUM,4,1,1,33,33
PKS_001.001.057.009,LOC,Quỳnh Văn,9,2,20,21
PKS_001.001.057.010,PER,Thạch Lạc,9,2,5,6
PKS_001.001.057.010,LOC,Phôi Phối,9,2,22,23
PKS_001.001.057.010,LOC,Thạch Lạc,9,2,32,33
PKS_001.001.057.010,LOC,Đền Đồi,7,2,42,43
PKS_001.001.057.011,LOC,Phôi Phối,9,2,4,5
PKS_001.001.057.013,LOC,Phôi Phối,9,2,14,15
PKS_001.001.057.013,LOC,Quỳnh Văn,9,2,21,22
PKS_001.001.057.014,LOC,Thạch Lạc,9,2,3,4
PKS_001.001.057.018,LOC,Đền Đồi,7,2,3,4
PKS_001.001.058.001,NUM,35 - 40 cm,10,4,16,19
PKS_001.001.058.003,LOC,Thạch Lạc,9,2,19,20
PKS_001.001.058.004,LOC,Thạch Lạc,9,2,15,16
PKS_001.001.058.009,LOC,Thạch Lạc,9,2,16,17
PKS_001.001.058.010,LOC,Thạch Lạc,9,2,1,2
PKS_001.001.058.011,LOC,Thạch Lạc,9,2,5,6
PKS_001.001.058.013,LOC,Thạch Lạc,9,2,9,10
PKS_001.001.058.013,LOC,Hà Tĩnh,7,2,23,24
PKS_001.001.058.014,LOC,Bàu Tró,7,2,3,4
PKS_001.001.058.015,LOC,Bàu Tró,7,2,0,1
PKS_001.001.058.015,LOC,Quảng Bình,10,2,7,8
PKS_001.001.058.015,LOC,Thạch Lạc,9,2,28,29
PKS_001.001.058.016,LOC,Quỳnh Văn,9,2,12,13
PKS_001.001.058.016,LOC,Hạ Long,7,2,27,28
PKS_001.001.058.016,LOC,Bắc,3,1,31,31
PKS_001.001.058.016,LOC,Tây,3,1,43,43
PKS_001.001.058.016,LOC,Quảng Bình,10,2,44,45
PKS_001.001.058.016,LOC,Nghệ An,7,2,47,48
PKS_001.001.058.016,LOC,Tây Nguyên,10,2,61,62
PKS_001.001.058.017,LOC,Quảng Bình,10,2,8,9
PKS_001.001.058.017,LOC,Hà Tĩnh,7,2,19,20
PKS_001.001.058.017,LOC,Đèo Ngang,9,2,24,25
PKS_001.001.058.017,NUM,triệu,5,1,38,38
PKS_001.001.059.001,LOC,Quảng Bình,10,2,1,2
PKS_001.001.059.005,LOC,Bàu Tró,7,2,11,12
PKS_001.001.059.006,LOC,Bàu Tró,7,2,3,4
PKS_001.001.059.006,LOC,Quảng Bình,10,2,32,33
PKS_001.001.059.006,LOC,Quảng Trị,9,2,37,38
PKS_001.001.059.006,LOC,Tây Nguyên,10,2,42,43
PKS_001.001.059.007,LOC,Bàu Tró,7,2,26,27
PKS_001.001.059.009,LOC,Bàu Tró,7,2,5,6
PKS_001.001.059.010,LOC,Bàu Tró,7,2,3,4
PKS_001.001.059.012,PER,Người Bàu Tró,13,3,0,2
PKS_001.001.059.013,LOC,Bàu Tró,7,2,3,4
PKS_001.001.059.013,TME,thời đại đá mới,15,4,7,10
PKS_001.001.059.013,NUM,4.000 năm,9,2,23,24
PKS_001.001.059.013,NUM,3.500 năm,9,2,26,27
PKS_001.001.060.002,LOC,Bàu Tró,7,2,4,5
PKS_001.001.060.004,LOC,Bàu Tró,7,2,11,12
PKS_001.001.060.005,LOC,Bàu Tró,7,2,3,4
PKS_001.001.060.006,PER,Người Bàu Tró,13,3,0,2
PKS_001.001.060.006,LOC,phương Nam,10,2,54,55
PKS_001.001.060.007,LOC,Bàu Tró,7,2,5,6
PKS_001.001.060.007,LOC,Nam Trung Bộ,12,3,13,15
PKS_001.001.060.007,LOC,Quảng Nam,9,2,17,18
PKS_001.001.060.007,TME,thế kỷ V trước CN,17,5,37,41
PKS_001.001.060.007,TME,thế kỷ I sau CN,15,5,43,47
PKS_001.001.060.008,LOC,Sa Huỳnh,8,2,2,3
PKS_001.001.060.012,LOC,Tây Bắc,7,2,15,16
PKS_001.001.060.012,LOC,Nậm Tun,7,2,19,20
PKS_001.001.060.012,LOC,Phong Thổ,9,2,23,24
PKS_001.001.060.012,LOC,Lai Châu,8,2,26,27
PKS_001.001.060.013,NUM,ba,2,1,18,18
PKS_001.001.060.014,LOC,Sập Việt,8,2,1,2
PKS_001.001.060.014,LOC,huyện Yên Châu,14,3,10,12
PKS_001.001.060.014,LOC,Sơn La,6,2,14,15
PKS_001.001.060.014,LOC,hang Cò Lắm,11,3,39,41
PKS_001.001.060.014,LOC,huyện Mộc Châu,14,3,43,45
PKS_001.001.060.014,LOC,Sơn La,6,2,47,48
PKS_001.001.061.001,LOC,Tây Bắc,7,2,10,11
PKS_001.001.061.002,LOC,Việt Bắc,8,2,13,14
PKS_001.001.061.003,LOC,Cao Bằng,8,2,6,7
PKS_001.001.061.003,LOC,Yên Bái,7,2,9,10
PKS_001.001.061.003,LOC,Lào Cai,7,2,12,13
PKS_001.001.061.004,LOC,Hạ Long,7,2,13,14
PKS_001.001.061.006,LOC,Ba Xã,5,2,2,3
PKS_001.001.061.006,LOC,Lạng Sơn,8,2,5,6
PKS_001.001.061.008,LOC,Ba Xã,5,2,14,15
PKS_001.001.061.009,LOC,Mai Pha,7,2,2,3
PKS_001.001.061.009,LOC,Lạng Sơn,8,2,7,8
PKS_001.001.061.011,LOC,Mai Pha,7,2,13,14
PKS_001.001.061.012,LOC,Thanh - Nghệ,12,3,7,9
PKS_001.001.061.012,LOC,Thẩm Phong,10,2,11,12
PKS_001.001.061.012,LOC,Thẩm Tiến,9,2,14,15
PKS_001.001.061.012,LOC,Thẩm Ké Sang,12,3,17,19
PKS_001.001.061.013,NUM,số 8,4,2,23,24
PKS_001.001.061.014,LOC,Bình - Trị - Thiên,18,5,6,10
PKS_001.001.061.014,LOC,Minh cấm,8,2,24,25
PKS_001.001.061.014,LOC,Khe Tong,8,2,27,28
PKS_001.001.061.014,LOC,Khe Rào,7,2,30,31
PKS_001.001.062.006,LOC,Bình - Trị - Thiên,18,5,9,13
PKS_001.001.062.007,LOC,Bàu Tró,7,2,15,16
PKS_001.001.062.008,LOC,Nam Trung Bộ,12,3,4,6
PKS_001.001.062.008,LOC,Yaly,4,1,33,33
PKS_001.001.062.008,LOC,Kon Tum,7,2,35,36
PKS_001.001.062.008,LOC,Bàu Cạn,7,2,39,40
PKS_001.001.062.008,LOC,Biển Hồ,7,2,42,43
PKS_001.001.062.008,LOC,Pleiku,6,1,47,47
PKS_001.001.062.008,LOC,Gia Lai,7,2,49,50
PKS_001.001.062.008,LOC,Buôn Hồ,7,2,52,53
PKS_001.001.062.008,LOC,Đắk Lắk,7,2,55,56
PKS_001.001.062.009,LOC,Bàu Tró,7,2,27,28
PKS_001.001.062.010,LOC,Tây Nguyên,10,2,6,7
PKS_001.001.062.011,LOC,Tây Nguyên,10,2,18,19
PKS_001.001.062.012,LOC,Tây Nguyên,10,2,8,9
PKS_001.001.062.012,LOC,Biển Hồ,7,2,15,16
PKS_001.001.062.015,LOC,Biển Hồ,7,2,18,19
PKS_001.001.062.015,LOC,Tây Nguyên,10,2,21,22
